game,num_bots,is_bot,win,payoff,is_resistance,role,resistance_win,res_bots,spy_bots,seat
b7cf5946,4,True,True,1.0,True,Resistance,True,3,1,4
6f364d6f,4,True,False,-1.0,True,Resistance,False,2,2,0
6f364d6f,4,False,False,-1.0,True,Merlin,False,2,2,1
6f364d6f,4,True,True,1.5,False,Assassin,False,2,2,2
6f364d6f,4,True,False,-1.0,True,Resistance,False,2,2,3
6f364d6f,4,True,True,1.5,False,Spy,False,2,2,4
eff215ac,3,True,True,1.0,True,Resistance,True,3,0,0
eff215ac,3,True,True,1.0,True,Resistance,True,3,0,1
eff215ac,3,True,True,1.0,True,Merlin,True,3,0,2
eff215ac,3,False,False,-1.5,False,Assassin,True,3,0,3
eff215ac,3,False,False,-1.5,False,Spy,True,3,0,4
5052f918,3,False,False,-1.0,True,Merlin,False,2,1,0
5052f918,3,False,True,1.5,False,Assassin,False,2,1,1
